datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,mov_vectors,random_state
../datasets,RF,1,50,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21950,"{'shape': None, 'n_samples': 43900, '__n_features': 19, 'm_rel': 12, 'm_red': 2, 'm_irr': 5, 'n_classes': 9, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 65213}",0.12921184510250572,1,119.11242510005832,0.14751708428246013,0.0,0.0,0.0,0.0,0.11093796826267469,47889579868224,2021-09-10 11:51:44.763046,59,,43900,19,12,2,5,9,8,,65213
../datasets,RF,1,33,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4325,"{'shape': None, 'n_samples': 8650, '__n_features': 42, 'm_rel': 26, 'm_red': 3, 'm_irr': 13, 'n_classes': 10, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 74754}",0.11471676300578035,1,52.46541467308998,0.11699421965317919,0.0,0.0,0.0,0.0,0.085705787922098,47038424727616,2021-09-10 11:52:08.774460,60,,8650,42,26,3,13,10,8,,74754
../datasets,RF,1,41,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8550,"{'shape': None, 'n_samples': 17100, '__n_features': 16, 'm_rel': 12, 'm_red': 1, 'm_irr': 3, 'n_classes': 20, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 49941}",0.06854970760233917,1,84.79004583135247,0.07356725146198831,0.0,0.0,0.0,0.0,0.05658682450174044,47887323365440,2021-09-10 11:53:12.412015,70,,17100,16,12,1,3,20,5,,49941
../datasets,RF,1,34,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9175,"{'shape': None, 'n_samples': 18350, '__n_features': 39, 'm_rel': 36, 'm_red': 0, 'm_irr': 3, 'n_classes': 2, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 69328}",0.5425722070844687,1,54.665155578404665,0.5726430517711172,0.0,0.0,0.0,0.0,0.5282460513494808,47734671089728,2021-09-10 11:53:15.531985,52,,18350,39,36,0,3,2,7,,69328
../datasets,RF,1,51,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21500,"{'shape': None, 'n_samples': 43000, '__n_features': 34, 'm_rel': 24, 'm_red': 8, 'm_irr': 2, 'n_classes': 9, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 31918}",0.15116046511627906,1,127.26762279868126,0.1722325581395349,0.0,0.0,0.0,0.0,0.10895889736584455,47262082306112,2021-09-10 11:54:03.524945,59,,43000,34,24,8,2,9,4,,31918
../datasets,RF,1,42,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2900,"{'shape': None, 'n_samples': 5800, '__n_features': 3, 'm_rel': 3, 'm_red': 0, 'm_irr': 0, 'n_classes': 8, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 83810}",0.5251206896551723,1,45.20383967086673,0.5996551724137931,0.0,0.0,0.0,0.0,0.5117825533941656,48003779645504,2021-09-10 11:54:08.990573,58,,5800,3,3,0,0,8,1,,83810
../datasets,RF,1,35,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8625,"{'shape': None, 'n_samples': 17250, '__n_features': 50, 'm_rel': 36, 'm_red': 4, 'm_irr': 10, 'n_classes': 6, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 71918}",0.20057971014492754,1,63.35094739869237,0.2194782608695652,0.0,0.0,0.0,0.0,0.17822291383802458,47555032383552,2021-09-10 11:54:30.200160,56,,17250,50,36,4,10,6,5,,71918
../datasets,RF,1,52,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1425,"{'shape': None, 'n_samples': 2850, '__n_features': 58, 'm_rel': 27, 'm_red': 16, 'm_irr': 15, 'n_classes': 13, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 35168}",0.08810526315789473,1,46.10743307322264,0.09473684210526316,0.0,0.0,0.0,0.0,0.06622260113032538,47258091688000,2021-09-10 11:55:01.803373,63,,2850,58,27,16,15,13,7,,35168
../datasets,RF,1,36,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1525,"{'shape': None, 'n_samples': 3050, '__n_features': 3, 'm_rel': 3, 'm_red': 0, 'm_irr': 0, 'n_classes': 2, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 43083}",0.7999672131147542,1,34.867197316139936,0.8485245901639344,0.0,0.0,0.0,0.0,0.7973528391285635,47816896577600,2021-09-10 11:55:17.644859,52,,3050,3,3,0,0,2,4,,43083
../datasets,RF,1,43,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7350,"{'shape': None, 'n_samples': 14700, '__n_features': 46, 'm_rel': 32, 'm_red': 12, 'm_irr': 2, 'n_classes': 16, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 5053}",0.07461224489795919,1,72.28284205123782,0.08040816326530613,0.0,0.0,0.0,0.0,0.06106554971918783,47969967931456,2021-09-10 11:55:29.235008,66,,14700,46,32,12,2,16,6,,5053
../datasets,RF,1,44,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13350,"{'shape': None, 'n_samples': 26700, '__n_features': 36, 'm_rel': 24, 'm_red': 11, 'm_irr': 1, 'n_classes': 7, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 53547}",0.1715692883895131,1,76.67452349513769,0.18591760299625468,0.0,0.0,0.0,0.0,0.13460137177355808,47009259122752,2021-09-10 11:56:58.535954,57,,26700,36,24,11,1,7,7,,53547
../datasets,RF,1,37,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15600,"{'shape': None, 'n_samples': 31200, '__n_features': 7, 'm_rel': 6, 'm_red': 0, 'm_irr': 1, 'n_classes': 16, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 89391}",0.1854198717948718,1,108.35507795587182,0.2164102564102564,0.0,0.0,0.0,0.0,0.16779062123005697,47394789933120,2021-09-10 11:57:14.681063,66,,31200,7,6,0,1,16,4,,89391
../datasets,RF,1,53,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21875,"{'shape': None, 'n_samples': 43750, '__n_features': 58, 'm_rel': 38, 'm_red': 6, 'm_irr': 14, 'n_classes': 18, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 80889}",0.06189257142857143,1,172.02825268171728,0.06340571428571429,0.0,0.0,0.0,0.0,0.043517198600662874,47473332535360,2021-09-10 11:58:03.919402,68,,43750,58,38,6,14,18,8,,80889
../datasets,RF,1,45,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10725,"{'shape': None, 'n_samples': 21450, '__n_features': 33, 'm_rel': 28, 'm_red': 4, 'm_irr': 1, 'n_classes': 11, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 35635}",0.11201398601398602,1,75.9020836353302,0.12121212121212122,0.0,0.0,0.0,0.0,0.09097441678320496,47209976877120,2021-09-10 11:58:27.292324,61,,21450,33,28,4,1,11,6,,35635
../datasets,RF,1,38,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10825,"{'shape': None, 'n_samples': 21650, '__n_features': 29, 'm_rel': 27, 'm_red': 1, 'm_irr': 1, 'n_classes': 13, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 83817}",0.09456812933025405,1,81.20154843851924,0.10189376443418013,0.0,0.0,0.0,0.0,0.07350017824968974,47647359012928,2021-09-10 11:58:49.276395,63,,21650,29,27,1,1,13,8,,83817
../datasets,RF,1,54,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,11275,"{'shape': None, 'n_samples': 22550, '__n_features': 37, 'm_rel': 26, 'm_red': 4, 'm_irr': 7, 'n_classes': 17, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 18019}",0.06998669623059868,1,90.05570094101131,0.07733924611973393,0.0,0.0,0.0,0.0,0.05476173265093437,47865194172480,2021-09-10 11:59:52.635598,67,,22550,37,26,4,7,17,7,,18019
../datasets,RF,1,39,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,6675,"{'shape': None, 'n_samples': 13350, '__n_features': 26, 'm_rel': 23, 'm_red': 0, 'm_irr': 3, 'n_classes': 9, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 27505}",0.1387865168539326,1,55.864407543092966,0.1457677902621723,0.0,0.0,0.0,0.0,0.10554716544495409,47338793463872,2021-09-10 11:59:58.154224,59,,13350,26,23,0,3,9,7,,27505
../datasets,RF,1,46,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10275,"{'shape': None, 'n_samples': 20550, '__n_features': 4, 'm_rel': 4, 'm_red': 0, 'm_irr': 0, 'n_classes': 16, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 10011}",0.3252603406326034,1,79.22435126081109,0.41236009732360096,0.0,0.0,0.0,0.0,0.29303966920387464,46948590342208,2021-09-10 11:59:58.721206,66,,20550,4,4,0,0,16,1,,10011
../datasets,RF,1,47,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1650,"{'shape': None, 'n_samples': 3300, '__n_features': 29, 'm_rel': 14, 'm_red': 8, 'm_irr': 7, 'n_classes': 20, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 46117}",0.07087878787878787,1,44.58044175803661,0.06727272727272728,0.0,0.0,0.0,0.0,0.054358545022199924,47534994149440,2021-09-10 12:00:54.320161,70,,3300,29,14,8,7,20,6,,46117
../datasets,RF,1,55,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,24375,"{'shape': None, 'n_samples': 48750, '__n_features': 14, 'm_rel': 11, 'm_red': 1, 'm_irr': 2, 'n_classes': 4, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 11841}",0.3528471794871795,1,98.61836998164654,0.4281025641025641,0.0,0.0,0.0,0.0,0.3254960753740481,47862408114240,2021-09-10 12:01:43.391222,54,,48750,14,11,1,2,4,3,,11841
../datasets,RF,1,48,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8125,"{'shape': None, 'n_samples': 16250, '__n_features': 10, 'm_rel': 6, 'm_red': 2, 'm_irr': 2, 'n_classes': 19, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 71848}",0.10355076923076925,1,80.06803768128157,0.12356923076923076,0.0,0.0,0.0,0.0,0.08816363836836694,47719203721280,2021-09-10 12:02:22.438343,69,,16250,10,6,2,2,19,3,,71848
../datasets,RF,1,56,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,325,"{'shape': None, 'n_samples': 650, '__n_features': 32, 'm_rel': 20, 'm_red': 8, 'm_irr': 4, 'n_classes': 19, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 73368}",0.047076923076923086,1,35.334452252835035,0.055384615384615386,0.0,0.0,0.0,0.0,0.032960411609395605,47255245905984,2021-09-10 12:02:30.643056,69,,650,32,20,8,4,19,7,,73368
../datasets,RF,1,57,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9450,"{'shape': None, 'n_samples': 18900, '__n_features': 39, 'm_rel': 30, 'm_red': 9, 'm_irr': 0, 'n_classes': 9, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 5579}",0.1282751322751323,1,67.29936612024903,0.1366137566137566,0.0,0.0,0.0,0.0,0.10247461769706234,46948324192320,2021-09-10 12:03:46.176535,59,,18900,39,30,9,0,9,9,,5579
../datasets,RF,1,49,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8850,"{'shape': None, 'n_samples': 17700, '__n_features': 28, 'm_rel': 22, 'm_red': 1, 'm_irr': 5, 'n_classes': 19, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 8766}",0.0602316384180791,1,84.45093648135662,0.06282485875706215,0.0,0.0,0.0,0.0,0.047256735668156,47907403706432,2021-09-10 12:03:58.399984,69,,17700,28,22,1,5,19,9,,8766
../datasets,RF,1,58,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5075,"{'shape': None, 'n_samples': 10150, '__n_features': 15, 'm_rel': 14, 'm_red': 1, 'm_irr': 0, 'n_classes': 8, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 76121}",0.148256157635468,1,50.929692728444934,0.17339901477832512,0.0,0.0,0.0,0.0,0.12219570444461322,47941275693120,2021-09-10 12:04:49.188455,58,,10150,15,14,1,0,8,8,,76121
../datasets,RF,1,59,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2200,"{'shape': None, 'n_samples': 4400, '__n_features': 43, 'm_rel': 36, 'm_red': 7, 'm_irr': 0, 'n_classes': 6, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 29384}",0.19645454545454547,1,41.33674565330148,0.2109090909090909,0.0,0.0,0.0,0.0,0.15906689593787143,47061828894784,2021-09-10 12:05:42.766004,56,,4400,43,36,7,0,6,5,,29384
../datasets,RF,1,70,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7575,"{'shape': None, 'n_samples': 15150, '__n_features': 46, 'm_rel': 32, 'm_red': 7, 'm_irr': 7, 'n_classes': 6, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 15523}",0.19344554455445545,1,62.51941363140941,0.20396039603960395,0.0,0.0,0.0,0.0,0.15326421206303728,47811051311168,2021-09-10 12:05:49.160158,56,,15150,46,32,7,7,6,6,,15523
../datasets,RF,1,60,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7300,"{'shape': None, 'n_samples': 14600, '__n_features': 38, 'm_rel': 32, 'm_red': 2, 'm_irr': 4, 'n_classes': 9, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 40344}",0.12558219178082192,1,64.24428749829531,0.13904109589041097,0.0,0.0,0.0,0.0,0.09774752936747619,47532070797376,2021-09-10 12:05:49.925487,59,,14600,38,32,2,4,9,8,,40344
../datasets,RF,1,61,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4700,"{'shape': None, 'n_samples': 9400, '__n_features': 37, 'm_rel': 29, 'm_red': 3, 'm_irr': 5, 'n_classes': 11, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 64813}",0.11012765957446809,1,54.17773415520787,0.12042553191489362,0.0,0.0,0.0,0.0,0.07491983035362043,47215870156864,2021-09-10 12:06:55.256219,61,,9400,37,29,3,5,11,6,,64813
../datasets,RF,1,71,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13050,"{'shape': None, 'n_samples': 26100, '__n_features': 41, 'm_rel': 29, 'm_red': 12, 'm_irr': 0, 'n_classes': 10, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 42434}",0.1395862068965517,1,88.46911545097828,0.1518007662835249,0.0,0.0,0.0,0.0,0.10979116315323947,47757461893184,2021-09-10 12:07:30.054573,60,,26100,41,29,12,0,10,3,,42434
../datasets,RF,1,62,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4475,"{'shape': None, 'n_samples': 8950, '__n_features': 6, 'm_rel': 5, 'm_red': 0, 'm_irr': 1, 'n_classes': 11, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 75400}",0.2652067039106145,1,52.52870333939791,0.3381005586592179,0.0,0.0,0.0,0.0,0.24160811680917638,47583009030208,2021-09-10 12:07:58.607814,61,,8950,6,5,0,1,11,2,,75400
../datasets,RF,1,63,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,11400,"{'shape': None, 'n_samples': 22800, '__n_features': 20, 'm_rel': 15, 'm_red': 2, 'm_irr': 3, 'n_classes': 4, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 58345}",0.3112763157894737,1,65.59836020693183,0.34096491228070175,0.0,0.0,0.0,0.0,0.279927523788005,47781673226304,2021-09-10 12:09:15.491831,54,,22800,20,15,2,3,4,7,,58345
../datasets,RF,1,72,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20050,"{'shape': None, 'n_samples': 40100, '__n_features': 40, 'm_rel': 27, 'm_red': 11, 'm_irr': 2, 'n_classes': 13, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 9624}",0.08918204488778053,1,126.9025004543364,0.09930174563591022,0.0,0.0,0.0,0.0,0.06680689588079246,47236572201024,2021-09-10 12:09:49.780513,63,,40100,40,27,11,2,13,9,,9624
../datasets,RF,1,64,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3225,"{'shape': None, 'n_samples': 6450, '__n_features': 42, 'm_rel': 27, 'm_red': 9, 'm_irr': 6, 'n_classes': 19, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 62411}",0.12373643410852715,1,55.05413193628192,0.16682170542635658,0.0,0.0,0.0,0.0,0.10186631367545147,47726229839936,2021-09-10 12:10:22.102780,69,,6450,42,27,9,6,19,1,,62411
../datasets,RF,1,73,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,3175,"{'shape': None, 'n_samples': 6350, '__n_features': 34, 'm_rel': 18, 'm_red': 7, 'm_irr': 9, 'n_classes': 7, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 36675}",0.1774803149606299,1,44.885213639587164,0.19307086614173227,0.0,0.0,0.0,0.0,0.1453291594528478,47988346744896,2021-09-10 12:10:48.015739,57,,6350,34,18,7,9,7,8,,36675
