datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,random_state
../datasets,RF,1,713,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,12735,"{'shape': 'mix', 'n_samples': 25469, '__n_features': 49, 'm_rel': 35, 'm_red': 10, 'm_irr': 4, 'n_classes': 7, 'n_clusters_per_class': 4, 'random_state': 51131}",0.13912360609392177,1,78.5890363890212,0.14135385581906706,0.0,0.0,0.0,0.0,0.11272781418526356,47114032513088,2021-09-27 13:54:52.394248,57,mix,25469,49,35,10,4,7,4,51131
../datasets,RF,1,766,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6126,"{'shape': 'mix', 'n_samples': 12251, '__n_features': 53, 'm_rel': 45, 'm_red': 3, 'm_irr': 5, 'n_classes': 6, 'n_clusters_per_class': 3, 'random_state': 36492}",0.16688979591836733,1,51.51448543998413,0.18644897959183673,0.0,0.0,0.0,0.0,0.12712302536854403,47379335008320,2021-09-27 13:54:53.343903,56,mix,12251,53,45,3,5,6,3,36492
../datasets,RF,1,704,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8330,"{'shape': 'mix', 'n_samples': 16660, '__n_features': 32, 'm_rel': 18, 'm_red': 5, 'm_irr': 9, 'n_classes': 6, 'n_clusters_per_class': 4, 'random_state': 81609}",0.17149459783913565,1,59.552480748156086,0.1672268907563025,0.0,0.0,0.0,0.0,0.12358556615826774,47107320918080,2021-09-27 13:54:53.595912,56,mix,16660,32,18,5,9,6,4,81609
../datasets,RF,1,734,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,5548,"{'shape': 'mix', 'n_samples': 11095, '__n_features': 39, 'm_rel': 30, 'm_red': 5, 'm_irr': 4, 'n_classes': 12, 'n_clusters_per_class': 3, 'random_state': 89142}",0.08501892915089238,1,60.98074981989339,0.08887687038038579,0.0,0.0,0.0,0.0,0.0562850338751076,47588565532736,2021-09-27 13:54:54.077509,62,mix,11095,39,30,5,4,12,3,89142
../datasets,RF,1,744,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6137,"{'shape': 'mix', 'n_samples': 12274, '__n_features': 30, 'm_rel': 17, 'm_red': 8, 'm_irr': 5, 'n_classes': 10, 'n_clusters_per_class': 1, 'random_state': 40497}",0.10427733420237902,1,60.38720311690122,0.10640378034870458,0.0,0.0,0.0,0.0,0.06979377621074492,47067234984000,2021-09-27 13:54:54.947975,60,mix,12274,30,17,8,5,10,1,40497
../datasets,RF,1,850,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,2076,"{'shape': 'mix', 'n_samples': 4152, '__n_features': 40, 'm_rel': 32, 'm_red': 7, 'm_irr': 1, 'n_classes': 10, 'n_clusters_per_class': 4, 'random_state': 64757}",0.10108381502890174,1,43.46999716502614,0.1001926782273603,0.0,0.0,0.0,0.0,0.05724046555489998,47180484894784,2021-09-27 13:54:55.630851,60,mix,4152,40,32,7,1,10,4,64757
../datasets,RF,1,675,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,14875,"{'shape': 'mix', 'n_samples': 29749, '__n_features': 34, 'm_rel': 23, 'm_red': 5, 'm_irr': 6, 'n_classes': 14, 'n_clusters_per_class': 3, 'random_state': 27071}",0.07381336560441039,1,105.16662659379654,0.07422347720855184,0.0,0.0,0.0,0.0,0.05677367904908352,47443900436544,2021-09-27 13:54:57.160020,64,mix,29749,34,23,5,6,14,3,27071
../datasets,RF,1,840,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,3791,"{'shape': 'mix', 'n_samples': 7581, '__n_features': 25, 'm_rel': 12, 'm_red': 6, 'm_irr': 7, 'n_classes': 10, 'n_clusters_per_class': 4, 'random_state': 27178}",0.10240105540897097,1,48.39314150600694,0.09815303430079156,0.0,0.0,0.0,0.0,0.07892261015496746,47122638610496,2021-09-27 13:55:00.587504,60,mix,7581,25,12,6,7,10,4,27178
../datasets,RF,1,754,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6599,"{'shape': 'mix', 'n_samples': 13197, '__n_features': 48, 'm_rel': 39, 'm_red': 7, 'm_irr': 2, 'n_classes': 12, 'n_clusters_per_class': 2, 'random_state': 23511}",0.08806456501970293,1,61.26083457679488,0.09199757502273416,0.0,0.0,0.0,0.0,0.06092066884531818,47338004549696,2021-09-27 13:55:07.073109,62,mix,13197,48,39,7,2,12,2,23511
../datasets,RF,1,775,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,3424,"{'shape': 'mix', 'n_samples': 6848, '__n_features': 15, 'm_rel': 13, 'm_red': 0, 'm_irr': 2, 'n_classes': 12, 'n_clusters_per_class': 4, 'random_state': 63741}",0.08522196261682244,1,47.99076963798143,0.0873247663551402,0.0,0.0,0.0,0.0,0.06545848379343806,47084397035584,2021-09-27 13:55:08.325215,62,mix,6848,15,13,0,2,12,4,63741
../datasets,RF,1,647,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,3845,"{'shape': 'mix', 'n_samples': 7690, '__n_features': 30, 'm_rel': 17, 'm_red': 8, 'm_irr': 5, 'n_classes': 12, 'n_clusters_per_class': 1, 'random_state': 86321}",0.08247074122236672,1,51.67171350005083,0.08660598179453836,0.0,0.0,0.0,0.0,0.055633827308126306,47666988134464,2021-09-27 13:55:09.083482,62,mix,7690,30,17,8,5,12,1,86321
../datasets,RF,1,820,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7753,"{'shape': 'mix', 'n_samples': 15506, '__n_features': 27, 'm_rel': 14, 'm_red': 5, 'm_irr': 8, 'n_classes': 9, 'n_clusters_per_class': 1, 'random_state': 28389}",0.12200438539920029,1,64.37810315703973,0.13181994066812847,0.0,0.0,0.0,0.0,0.08577309488780559,47307730210880,2021-09-27 13:55:09.757299,59,mix,15506,27,14,5,8,9,1,28389
../datasets,RF,1,559,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,1213,"{'shape': 'mix', 'n_samples': 2425, '__n_features': 47, 'm_rel': 32, 'm_red': 9, 'm_irr': 6, 'n_classes': 14, 'n_clusters_per_class': 3, 'random_state': 2034}",0.07165841584158415,1,47.205989338923246,0.06435643564356436,0.0,0.0,0.0,0.0,0.042268970111189186,47482016739392,2021-09-27 13:55:10.565713,64,mix,2425,47,32,9,6,14,3,2034
../datasets,RF,1,800,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6899,"{'shape': 'mix', 'n_samples': 13797, '__n_features': 28, 'm_rel': 12, 'm_red': 7, 'm_irr': 9, 'n_classes': 2, 'n_clusters_per_class': 4, 'random_state': 87996}",0.04649898521310524,1,54.0320172929205,0.0,0.0,0.0,0.0,0.0,0.04831304993403906,47335119360064,2021-09-27 13:55:10.858491,52,mix,13797,28,12,7,9,2,4,87996
../datasets,RF,1,880,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6305,"{'shape': 'mix', 'n_samples': 12609, '__n_features': 20, 'm_rel': 15, 'm_red': 1, 'm_irr': 4, 'n_classes': 12, 'n_clusters_per_class': 5, 'random_state': 13931}",0.08176554568527919,1,60.27421322395094,0.08391497461928935,0.0,0.0,0.0,0.0,0.05517889694814362,47428792041536,2021-09-27 13:55:11.328410,62,mix,12609,20,15,1,4,12,5,13931
../datasets,RF,1,628,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7915,"{'shape': 'mix', 'n_samples': 15829, '__n_features': 27, 'm_rel': 18, 'm_red': 1, 'm_irr': 8, 'n_classes': 10, 'n_clusters_per_class': 1, 'random_state': 52088}",0.10525018953752843,1,65.438129367074,0.10411928228455901,0.0,0.0,0.0,0.0,0.07975680427559324,47359477321792,2021-09-27 13:55:11.467265,60,mix,15829,27,18,1,8,10,1,52088
../datasets,RF,1,860,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,10584,"{'shape': 'mix', 'n_samples': 21168, '__n_features': 15, 'm_rel': 3, 'm_red': 2, 'm_irr': 10, 'n_classes': 3, 'n_clusters_per_class': 1, 'random_state': 18119}",0.32519368858654574,1,60.07944549107924,0.3101851851851852,0.0,0.0,0.0,0.0,0.3090339984100051,47256871587904,2021-09-27 13:55:12.655421,53,mix,21168,15,3,2,10,3,1,18119
../datasets,RF,1,870,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,14164,"{'shape': 'mix', 'n_samples': 28327, '__n_features': 29, 'm_rel': 15, 'm_red': 7, 'm_irr': 7, 'n_classes': 2, 'n_clusters_per_class': 3, 'random_state': 32079}",0.047712349078585035,1,60.31318289786577,0.028101390948245427,0.0,0.0,0.0,0.0,0.06951424920260942,47154921996352,2021-09-27 13:55:15.280786,52,mix,28327,29,15,7,7,2,3,32079
../datasets,RF,1,667,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,3248,"{'shape': 'mix', 'n_samples': 6496, '__n_features': 33, 'm_rel': 19, 'm_red': 8, 'm_irr': 6, 'n_classes': 12, 'n_clusters_per_class': 4, 'random_state': 13523}",0.08049568965517243,1,48.78054804704152,0.0769704433497537,0.0,0.0,0.0,0.0,0.06081135407023197,47347513061440,2021-09-27 13:55:15.981811,62,mix,6496,33,19,8,6,12,4,13523
../datasets,RF,1,810,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7889,"{'shape': 'mix', 'n_samples': 15778, '__n_features': 31, 'm_rel': 15, 'm_red': 9, 'm_irr': 7, 'n_classes': 2, 'n_clusters_per_class': 2, 'random_state': 93669}",0.03627836227658766,1,58.44037888990715,0.0,0.0,0.0,0.0,0.0,0.04755343642672251,47140321226816,2021-09-27 13:55:16.303385,52,mix,15778,31,15,9,7,2,2,93669
../datasets,RF,1,794,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,11167,"{'shape': 'mix', 'n_samples': 22334, '__n_features': 32, 'm_rel': 22, 'm_red': 2, 'm_irr': 8, 'n_classes': 3, 'n_clusters_per_class': 3, 'random_state': 40325}",0.3553102892450971,1,59.53045311500318,0.34449717918868095,0.0,0.0,0.0,0.0,0.30658082199649306,47803425697856,2021-09-27 13:55:19.763237,53,mix,22334,32,22,2,8,3,3,40325
../datasets,RF,1,784,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,10378,"{'shape': 'mix', 'n_samples': 20756, '__n_features': 27, 'm_rel': 18, 'm_red': 9, 'm_irr': 0, 'n_classes': 6, 'n_clusters_per_class': 2, 'random_state': 56729}",0.16928598959337057,1,65.71960752503946,0.1663133551744074,0.0,0.0,0.0,0.0,0.1438938125310184,47041179045952,2021-09-27 13:55:20.080167,56,mix,20756,27,18,9,0,6,2,56729
../datasets,RF,1,830,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8933,"{'shape': 'mix', 'n_samples': 17865, '__n_features': 26, 'm_rel': 19, 'm_red': 3, 'm_irr': 4, 'n_classes': 14, 'n_clusters_per_class': 3, 'random_state': 13855}",0.07332624272279445,1,73.20059649297036,0.07400358262427228,0.0,0.0,0.0,0.0,0.04418050176319315,47411977502784,2021-09-27 13:55:26.706131,64,mix,17865,26,19,3,4,14,3,13855
../datasets,RF,1,687,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8087,"{'shape': 'mix', 'n_samples': 16173, '__n_features': 44, 'm_rel': 33, 'm_red': 2, 'm_irr': 9, 'n_classes': 14, 'n_clusters_per_class': 4, 'random_state': 53164}",0.06613282216176106,1,73.4656051020138,0.06604006925550333,0.0,0.0,0.0,0.0,0.0410628457940206,47280842907712,2021-09-27 13:55:36.007577,64,mix,16173,44,33,2,9,14,4,53164
../datasets,RF,1,714,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,1174,"{'shape': 'mix', 'n_samples': 2348, '__n_features': 28, 'm_rel': 22, 'm_red': 1, 'm_irr': 5, 'n_classes': 3, 'n_clusters_per_class': 3, 'random_state': 15347}",0.34889267461669504,1,36.78941738908179,0.3441226575809199,0.0,0.0,0.0,0.0,0.24917022970225924,47239243935808,2021-09-27 13:55:39.661577,53,mix,2348,28,22,1,5,3,3,15347
../datasets,RF,1,616,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8248,"{'shape': 'mix', 'n_samples': 16496, '__n_features': 36, 'm_rel': 21, 'm_red': 7, 'm_irr': 8, 'n_classes': 10, 'n_clusters_per_class': 2, 'random_state': 3497}",0.09747211445198836,1,70.11850754497573,0.09129485935984481,0.0,0.0,0.0,0.0,0.07135510971090098,47324952694848,2021-09-27 13:55:42.307213,60,mix,16496,36,21,7,8,10,2,3497
../datasets,RF,1,821,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,50,"{'shape': 'mix', 'n_samples': 100, '__n_features': 42, 'm_rel': 25, 'm_red': 10, 'm_irr': 7, 'n_classes': 6, 'n_clusters_per_class': 3, 'random_state': 74749}",0.13666666666666666,1,30.859984625829384,0.2,0.0,0.0,0.0,0.0,0.0857293585378629,46929650921536,2021-09-27 13:55:50.411514,50,mix,100,42,25,10,7,6,3,74749
../datasets,RF,1,696,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8572,"{'shape': 'mix', 'n_samples': 17143, '__n_features': 43, 'm_rel': 33, 'm_red': 3, 'm_irr': 7, 'n_classes': 12, 'n_clusters_per_class': 5, 'random_state': 21980}",0.08542177108855444,1,70.6265954580158,0.08703768521759421,0.0,0.0,0.0,0.0,0.060548421443832004,47662066311232,2021-09-27 13:55:50.923283,62,mix,17143,43,33,3,7,12,5,21980
../datasets,RF,1,658,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,10952,"{'shape': 'mix', 'n_samples': 21903, '__n_features': 31, 'm_rel': 26, 'm_red': 4, 'm_irr': 1, 'n_classes': 12, 'n_clusters_per_class': 5, 'random_state': 20037}",0.08504702766870605,1,80.39320839312859,0.08738927951785225,0.0,0.0,0.0,0.0,0.06139052976587909,47658198020160,2021-09-27 13:55:52.529938,62,mix,21903,31,26,4,1,12,5,20037
../datasets,RF,1,607,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6687,"{'shape': 'mix', 'n_samples': 13374, '__n_features': 17, 'm_rel': 15, 'm_red': 1, 'm_irr': 1, 'n_classes': 4, 'n_clusters_per_class': 3, 'random_state': 91450}",0.24987288769253774,1,53.85537147917785,0.24839240317033048,0.0,0.0,0.0,0.0,0.19856000166012272,46926410424384,2021-09-27 13:55:52.869173,54,mix,13374,17,15,1,1,4,3,91450
../datasets,RF,1,724,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,8521,"{'shape': 'mix', 'n_samples': 17042, '__n_features': 30, 'm_rel': 26, 'm_red': 4, 'm_irr': 0, 'n_classes': 13, 'n_clusters_per_class': 1, 'random_state': 95575}",0.082273207370027,1,74.04007075098343,0.08297148222039667,0.0,0.0,0.0,0.0,0.060125051997279244,47977958023232,2021-09-27 13:56:00.715521,63,mix,17042,30,26,4,0,13,1,95575
../datasets,RF,1,745,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,4857,"{'shape': 'mix', 'n_samples': 9713, '__n_features': 33, 'm_rel': 15, 'm_red': 10, 'm_irr': 8, 'n_classes': 7, 'n_clusters_per_class': 2, 'random_state': 28912}",0.14173187808896212,1,51.488482064101845,0.14106260296540363,0.0,0.0,0.0,0.0,0.11804265974408681,47143359397952,2021-09-27 13:56:04.141096,57,mix,9713,33,15,10,8,7,2,28912
../datasets,RF,1,676,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,6957,"{'shape': 'mix', 'n_samples': 13913, '__n_features': 42, 'm_rel': 23, 'm_red': 10, 'm_irr': 9, 'n_classes': 9, 'n_clusters_per_class': 5, 'random_state': 3936}",0.11207590569292696,1,60.34546034014784,0.11687751581368602,0.0,0.0,0.0,0.0,0.07764175941336793,47250590072896,2021-09-27 13:56:10.319969,59,mix,13913,42,23,10,9,9,5,3936
../datasets,RF,1,648,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,5406,"{'shape': 'mix', 'n_samples': 10811, '__n_features': 29, 'm_rel': 18, 'm_red': 2, 'm_irr': 9, 'n_classes': 7, 'n_clusters_per_class': 5, 'random_state': 84148}",0.14745605920444033,1,52.38988348306157,0.1498612395929695,0.0,0.0,0.0,0.0,0.10275081632461294,47376213303360,2021-09-27 13:56:13.117460,57,mix,10811,29,18,2,9,7,5,84148
../datasets,RF,1,776,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,5735,"{'shape': 'mix', 'n_samples': 11470, '__n_features': 39, 'm_rel': 24, 'm_red': 9, 'm_irr': 6, 'n_classes': 3, 'n_clusters_per_class': 4, 'random_state': 59047}",0.33821272885789017,1,46.84413588792086,0.3346120313862249,0.0,0.0,0.0,0.0,0.30961361039081464,47597610192960,2021-09-27 13:56:13.821116,53,mix,11470,39,24,9,6,3,4,59047
../datasets,RF,1,801,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,1887,"{'shape': 'mix', 'n_samples': 3774, '__n_features': 28, 'm_rel': 20, 'm_red': 3, 'm_irr': 5, 'n_classes': 3, 'n_clusters_per_class': 4, 'random_state': 13780}",0.3370429252782194,1,44.79680257500149,0.3317435082140964,0.0,0.0,0.0,0.0,0.317991295437575,47595702313024,2021-09-27 13:56:15.889539,53,mix,3774,28,20,3,5,3,4,13780
../datasets,RF,1,735,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,7257,"{'shape': 'mix', 'n_samples': 14514, '__n_features': 40, 'm_rel': 38, 'm_red': 2, 'm_irr': 0, 'n_classes': 10, 'n_clusters_per_class': 4, 'random_state': 55805}",0.10033760507096597,1,64.90147288190201,0.10073032933719167,0.0,0.0,0.0,0.0,0.059375394685877395,47360203984960,2021-09-27 13:56:17.776340,60,mix,14514,40,38,2,0,10,4,55805
../datasets,RF,1,705,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_7/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,7,9763,"{'shape': 'mix', 'n_samples': 19526, '__n_features': 26, 'm_rel': 22, 'm_red': 0, 'm_irr': 4, 'n_classes': 6, 'n_clusters_per_class': 4, 'random_state': 34004}",0.1650261190207928,1,63.16757442988455,0.17064426917955547,0.0,0.0,0.0,0.0,0.12503710701445384,47256939782208,2021-09-27 13:56:17.934569,56,mix,19526,26,22,0,4,6,4,34004
