dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
2,14,21,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.56519178301096,0.7516965570751581,768,9,9,0,0,2,?,?,?,?,?,?,21
2,14,19,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.73140695691109,0.7429496929846765,768,9,9,0,0,2,?,?,?,?,?,?,19
2,14,14,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.914056576788425,0.7409275647132746,768,9,9,0,0,2,?,?,?,?,?,?,14
2,14,18,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.018359281122684,0.7493032690837487,768,9,9,0,0,2,?,?,?,?,?,?,18
2,14,22,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.02027204632759,0.753051224402616,768,9,9,0,0,2,?,?,?,?,?,?,22
2,14,17,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.05095820501447,0.7710723253140953,768,9,9,0,0,2,?,?,?,?,?,?,17
2,14,15,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.156248673796654,0.7564721546783169,768,9,9,0,0,2,?,?,?,?,?,?,15
2,14,16,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.237587831914425,0.7460827246173551,768,9,9,0,0,2,?,?,?,?,?,?,16
2,14,30,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.93809640035033,0.7198618673034823,768,9,9,0,0,2,?,?,?,?,?,?,30
2,14,29,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.15540538728237,0.7438913892123151,768,9,9,0,0,2,?,?,?,?,?,?,29
2,14,26,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.10556105710566,0.7331938059819793,768,9,9,0,0,2,?,?,?,?,?,?,26
2,14,28,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.06465038470924,0.7398250543340767,768,9,9,0,0,2,?,?,?,?,?,?,28
2,14,27,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.90536567941308,0.7277977918354873,768,9,9,0,0,2,?,?,?,?,?,?,27
2,14,25,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.4685840588063,0.7153621095726186,768,9,9,0,0,2,?,?,?,?,?,?,25
2,14,24,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.408125787973404,0.7334493757469116,768,9,9,0,0,2,?,?,?,?,?,?,24
2,14,23,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.443110265769064,0.7392193570674216,768,9,9,0,0,2,?,?,?,?,?,?,23
2,14,31,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.72250548005104,0.7399115614376868,768,9,9,0,0,2,?,?,?,?,?,?,31
2,14,32,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.75385465007275,0.7184733846603113,768,9,9,0,0,2,?,?,?,?,?,?,32
2,14,37,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.69734230544418,0.7342345481279202,768,9,9,0,0,2,?,?,?,?,?,?,37
2,14,39,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.79112875740975,0.7516452246393772,768,9,9,0,0,2,?,?,?,?,?,?,39
2,14,38,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.9271352943033,0.7665227089284026,768,9,9,0,0,2,?,?,?,?,?,?,38
